pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
5OGH,1,sodium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,1
5OLD,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
5UV5,1,sodium,Metal/cations,missing,mildly acidic,ambient,vapor diffusion - unspecified,0
5VAJ,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - sitting drop,0
5WS2,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6A7V,1,sodium,Metal/cations,mid,neutral,ambient,microbatch,0
6AOC,1,sodium,Metal/cations,missing,mildly acidic,ambient,vapor diffusion - unspecified,0
6CQC,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,0
6ECL,1,sodium,Metal/cations,missing,mildly acidic,cold,vapor diffusion - unspecified,0
6ENP,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
6ETK,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6ETL,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6ETM,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6ETN,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6ETO,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6ETP,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6ETQ,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6ETR,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6F60,1,sodium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
6GOK,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6K6W,1,sodium,Metal/cations,mid,missing,ambient,microbatch,0
6MAX,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,0
6MV6,1,sodium,Metal/cations,low-mid,missing,cold,vapor diffusion - unspecified,0
6MV7,1,sodium,Metal/cations,low-mid,missing,ambient,vapor diffusion - unspecified,0
6NKL,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,0
6OV1,1,sodium,Metal/cations,high,missing,missing,missing,0
6PVU,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6PVV,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6PVW,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6PVX,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6QE9,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6QTM,1,sodium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
6SJD,1,sodium,Metal/cations,missing,neutral,ambient,vapor diffusion - sitting drop,0
6SSO,1,sodium,Metal/cations,high,neutral,ambient,vapor diffusion - hanging drop,0
6TCC,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
6TCD,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
6TG6,1,sodium,Metal/cations,high,missing,missing,missing,0
6VUG,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - hanging drop,0
6X2D,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - sitting drop,0
6XHC,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6XHD,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6XHE,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6XHF,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6XVX,1,sodium,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
6XW0,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
6YO1,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
6Z2B,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
7E8J,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
7E8K,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
7KSF,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
7P8R,1,sodium,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
7PNI,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
7Q75,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
7Q76,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
7Q77,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
7Q78,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
7Q79,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
7Q7A,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
7Q7B,1,sodium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,1
7QHR,1,sodium,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
7QPW,1,sodium,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
7QPY,1,sodium,Metal/cations,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
7QPZ,1,sodium,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
7QQ0,2,sodium,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
7QWH,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
7R1P,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
7SLR,1,sodium,Metal/cations,high,missing,missing,missing,0
7SLS,1,sodium,Metal/cations,high,missing,missing,missing,0
7VSB,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
7VSC,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - sitting drop,0
7VSD,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
7VSE,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,0
7VWO,1,sodium,Metal/cations,low-mid,missing,ambient,vapor diffusion - hanging drop,0
7W05,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
7WNT,1,sodium,Metal/cations,very high,missing,missing,missing,0
7Z6D,1,sodium,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
7Z6G,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
8C3B,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
8CTY,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,1
8CU0,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,1
8OQC,1,sodium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
8OQD,1,sodium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
8OQE,1,sodium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
8OQF,1,sodium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
8OQG,1,sodium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
8PX0,1,sodium,Metal/cations,low-mid,missing,ambient,vapor diffusion - sitting drop,0
8R5V,1,sodium,Metal/cations,low-mid,mildly acidic,cold,vapor diffusion - hanging drop,0
8RZF,1,sodium,Metal/cations,missing,missing,missing,missing,0
8SSG,1,sodium,Metal/cations,high,acidic,cold,vapor diffusion - sitting drop,0
8SV4,1,sodium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,0
8SWC,1,sodium,Metal/cations,mid,missing,cold,vapor diffusion - hanging drop,0
8UAX,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
8UAY,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
8UAZ,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
8UB0,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
8UB1,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
8UB2,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
8WO8,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8YYF,1,sodium,Metal/cations,mid,mildly acidic,ambient,batch,0
8YYG,1,sodium,Metal/cations,mid,mildly acidic,ambient,batch,0
8YYH,1,sodium,Metal/cations,mid,mildly acidic,ambient,batch,0
8YYI,1,sodium,Metal/cations,mid,mildly acidic,ambient,batch,0
8YYJ,1,sodium,Metal/cations,mid,mildly acidic,ambient,batch,0
8YYK,1,sodium,Metal/cations,mid,mildly acidic,ambient,batch,0
9EO5,1,sodium,Metal/cations,mid,missing,missing,missing,0
9EO8,1,sodium,Metal/cations,mid,missing,missing,missing,0
9FYW,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
9GO7,1,sodium,Metal/cations,high,missing,ambient,vapor diffusion - sitting drop,1
9GO8,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
9GQM,1,sodium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,1
9GYS,1,sodium,Metal/cations,low-mid,missing,missing,missing,0
9HN6,1,sodium,Metal/cations,mid,missing,missing,missing,0
9JWD,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
9JWH,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
9NCS,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
9O4V,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
9O5B,1,sodium,Metal/cations,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
9YK1,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
9YK3,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
9YK5,1,sodium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
1A2W,1,sulfate,Anions,high,mildly basic,missing,unspecified/other,1
1A5P,1,sulfate,Anions,high,missing,missing,missing,1
1A5Q,1,sulfate,Anions,high,missing,missing,missing,1
1C8W,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1C9V,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1C9X,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1EIC,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1EID,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1EIE,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1FS3,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1I70,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1I8V,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1IZP,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1IZQ,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1IZR,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1J7Z,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,1
1J80,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,1
1J81,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,1
1J82,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,1
1JS0,1,sulfate,Anions,missing,acidic,cold,vapor diffusion - hanging drop,1
1KH8,1,sulfate,Anions,missing,neutral,warm,vapor diffusion - hanging drop,1
1LNI,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1NZ0,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,1
1OJ8,1,sulfate,Anions,very high,neutral,missing,unspecified/other,1
1PY3,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1PYL,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1R3M,1,sulfate,Anions,missing,mildly basic,ambient,evaporation,0
1R5C,1,sulfate,Anions,missing,acidic,ambient,microbatch,0
1R6L,1,sulfate,Anions,missing,basic,ambient,vapor diffusion - hanging drop,1
1RAS,1,sulfate,Anions,missing,missing,missing,unspecified/other,0
1RGE,1,sulfate,Anions,missing,neutral,missing,unspecified/other,1
1RGF,1,sulfate,Anions,missing,neutral,missing,unspecified/other,1
1RNW,1,sulfate,Anions,missing,mildly acidic,missing,unspecified/other,1
1RNX,1,sulfate,Anions,missing,mildly acidic,missing,unspecified/other,0
1RNY,1,sulfate,Anions,missing,mildly acidic,missing,unspecified/other,0
1RTU,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
1SRN,1,sulfate,Anions,missing,missing,missing,unspecified/other,1
1SSA,1,sulfate,Anions,missing,missing,missing,unspecified/other,1
1SSB,1,sulfate,Anions,missing,missing,missing,unspecified/other,1
1T2H,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1T2I,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
1T4O,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,0
1TS9,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1TSF,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1UAX,1,sulfate,Anions,very high,basic,ambient,vapor diffusion - hanging drop,0
1UCI,1,sulfate,Anions,very high,neutral,ambient,vapor diffusion - hanging drop,1
1UCJ,1,sulfate,Anions,very high,neutral,ambient,vapor diffusion - hanging drop,1
1UCK,1,sulfate,Anions,very high,neutral,ambient,vapor diffusion - hanging drop,1
1UCL,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - hanging drop,1
1UDN,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,1
1UDO,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,1
1UDQ,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,1
1UDS,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,1
1V9H,1,sulfate,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,1
1Y44,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1YMN,1,sulfate,Anions,missing,acidic,warm,vapor diffusion - hanging drop,0
1YMR,1,sulfate,Anions,missing,acidic,warm,vapor diffusion - hanging drop,0
1YMW,1,sulfate,Anions,missing,acidic,warm,vapor diffusion - hanging drop,0
1YT3,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
1YZ9,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1Z3L,1,sulfate,Anions,missing,mildly acidic,ambient,batch,1
1Z3M,1,sulfate,Anions,missing,mildly acidic,ambient,batch,1
1Z3P,1,sulfate,Anions,missing,acidic,ambient,batch,1
1Z7X,1,sulfate,Anions,trace-low,acidic,ambient,vapor diffusion - hanging drop,0
1ZBF,1,sulfate,Anions,missing,acidic,cold,vapor diffusion - sitting drop,1
1ZGX,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
2E0J,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - unspecified,0
2E0O,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - unspecified,1
2E33,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
2E3W,1,sulfate,Anions,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
2EZ6,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
2F4Y,1,sulfate,Anions,missing,mildly basic,warm,vapor diffusion - hanging drop,0
2F56,1,sulfate,Anions,missing,mildly basic,warm,vapor diffusion - hanging drop,0
2F5M,1,sulfate,Anions,missing,mildly basic,warm,vapor diffusion - hanging drop,0
2F5W,1,sulfate,Anions,missing,mildly basic,warm,vapor diffusion - hanging drop,0
2HB5,1,sulfate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,1
2I5J,1,sulfate,Anions,low-mid,mildly acidic,cold,vapor diffusion - hanging drop,0
2IAJ,1,sulfate,Anions,missing,neutral,cold,vapor diffusion - hanging drop,0
2IC3,1,sulfate,Anions,missing,neutral,cold,vapor diffusion - hanging drop,0
2IS3,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,1
2NUI,1,sulfate,Anions,high,mildly acidic,missing,vapor diffusion - hanging drop,0
2OP2,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
2P47,1,sulfate,Anions,missing,mildly basic,ambient,vapor diffusion - unspecified,0
2QK9,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,1
2ZD1,1,sulfate,Anions,missing,neutral,cold,vapor diffusion - hanging drop,1
2ZE2,1,sulfate,Anions,missing,neutral,cold,vapor diffusion - hanging drop,0
2ZPO,1,sulfate,Anions,high,mildly acidic,ambient,vapor diffusion - hanging drop,1
2ZQB,1,sulfate,Anions,mid,neutral,cold,vapor diffusion - sitting drop,1
3A4Y,1,sulfate,Anions,mid,mildly acidic,ambient,vapor diffusion - hanging drop,1
3ASM,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
3BGR,1,sulfate,Anions,missing,neutral,cold,vapor diffusion - hanging drop,0
3D4A,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
3D5I,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
3DGY,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,1
3DH2,1,sulfate,Anions,very high,neutral,ambient,vapor diffusion - hanging drop,1
3DH5,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
3DH6,1,sulfate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
