pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
8P1C,1,acetate,Anions,low-mid,acidic,ambient,small tubes,0
8P1D,1,acetate,Anions,low-mid,acidic,ambient,small tubes,0
8P2Q,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
8PIW,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
8POB,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
8PTE,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
8QCU,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
8RLF,1,acetate,Anions,mid,acidic,ambient,batch,1
8RLG,1,acetate,Anions,low-mid,acidic,ambient,microbatch,1
8RLH,1,acetate,Anions,mid,acidic,ambient,batch,1
8RLI,1,acetate,Anions,low-mid,acidic,ambient,microbatch,1
8RNV,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,1
8RNW,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
8RNX,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
8RNY,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
8RPM,1,acetate,Anions,low-mid,acidic,ambient,microfluidic,0
8RTJ,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
8S2U,1,acetate,Anions,high,acidic,ambient,batch,0
8S2V,1,acetate,Anions,high,acidic,ambient,microfluidic,0
8SCY,1,acetate,Anions,high,acidic,cold,microbatch,0
8SIL,1,acetate,Anions,high,acidic,cold,microbatch,0
8W6K,1,acetate,Anions,missing,missing,ambient,evaporation,0
8WDI,1,acetate,Anions,missing,missing,ambient,small tubes,0
8WZF,1,acetate,Anions,mid,acidic,ambient,batch,0
8WZG,1,acetate,Anions,mid,acidic,ambient,batch,0
8WZR,1,acetate,Anions,mid,acidic,ambient,batch,0
8WZT,1,acetate,Anions,mid,acidic,ambient,batch,0
8WZV,1,acetate,Anions,mid,acidic,ambient,batch,0
8Y1R,1,acetate,Anions,missing,missing,ambient,evaporation,0
8Y9W,1,acetate,Anions,mid,acidic,warm,vapor diffusion - sitting drop,0
8YA1,1,acetate,Anions,mid,acidic,warm,vapor diffusion - hanging drop,0
8YA4,1,acetate,Anions,mid,acidic,warm,vapor diffusion - hanging drop,0
8YBG,1,acetate,Anions,missing,missing,ambient,batch,0
8YBH,1,acetate,Anions,missing,missing,ambient,vapor diffusion - hanging drop,0
8Z51,1,acetate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
8Z52,1,acetate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
8ZST,1,acetate,Anions,mid,acidic,ambient,counter-diffusion,0
8ZSU,1,acetate,Anions,mid,acidic,ambient,counter-diffusion,0
9C9H,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
9ENZ,1,acetate,Anions,high,acidic,ambient,vapor diffusion - hanging drop,1
9EO2,1,acetate,Anions,high,acidic,ambient,vapor diffusion - hanging drop,1
9EVU,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
9EX0,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
9EX1,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
9EX2,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
9FA5,1,acetate,Anions,mid,missing,ambient,batch,0
9FC3,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
9FC4,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - unspecified,0
9FC5,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
9FC6,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
9FC7,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
9FC8,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
9FC9,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
9FCA,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
9FCB,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
9FCC,1,acetate,Anions,low-mid,missing,ambient,vapor diffusion - sitting drop,0
9FMY,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
9FUD,1,acetate,Anions,high,acidic,ambient,batch,0
9FUE,1,acetate,Anions,high,acidic,ambient,batch,0
9GCV,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - sitting drop,0
9GHX,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
9GOG,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
9GOK,1,acetate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
9GYH,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
9H3E,1,acetate,Anions,low-mid,acidic,ambient,counter-diffusion,0
9H7W,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
9HLK,1,acetate,Anions,high,acidic,ambient,vapor diffusion - hanging drop,1
9I6J,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9I6K,1,acetate,Anions,mid,missing,ambient,small tubes,0
9I6L,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9I6M,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9I6N,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9I6O,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9I6P,1,acetate,Anions,mid,mildly basic,ambient,small tubes,0
9I8L,1,acetate,Anions,high,acidic,warm,vapor diffusion - hanging drop,0
9K9Z,1,acetate,Anions,missing,missing,ambient,small tubes,0
9KA0,1,acetate,Anions,missing,missing,ambient,small tubes,0
9KJ7,1,acetate,Anions,missing,missing,cold,evaporation,0
9L9R,1,acetate,Anions,missing,missing,ambient,small tubes,0
9LMK,1,acetate,Anions,missing,missing,ambient,small tubes,0
9LML,1,acetate,Anions,missing,missing,ambient,small tubes,0
9MP3,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9MP4,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9MP5,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9MP6,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9MP7,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9MP8,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9MP9,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9MPA,1,acetate,Anions,mid,acidic,ambient,small tubes,0
9ORV,1,acetate,Anions,low-mid,missing,ambient,vapor diffusion - sitting drop,0
9ORW,1,acetate,Anions,low-mid,missing,ambient,vapor diffusion - sitting drop,0
9ORX,1,acetate,Anions,low-mid,missing,ambient,vapor diffusion - sitting drop,0
9ORY,1,acetate,Anions,low-mid,missing,ambient,vapor diffusion - sitting drop,0
9P12,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - sitting drop,0
9P13,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - sitting drop,0
9QTL,1,acetate,Anions,very high,acidic,ambient,batch,0
9RBG,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
9RBT,1,acetate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
9RBV,1,acetate,Anions,high,acidic,warm,vapor diffusion - hanging drop,0
9TEJ,1,acetate,Anions,low-mid,missing,ambient,vapor diffusion - sitting drop,0
9UGI,1,acetate,Anions,missing,missing,ambient,small tubes,0
9UYR,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
9V3D,1,acetate,Anions,mid,acidic,ambient,batch,1
9V3G,1,acetate,Anions,mid,acidic,ambient,batch,1
9V3H,1,acetate,Anions,mid,acidic,ambient,batch,0
9V3I,1,acetate,Anions,mid,acidic,ambient,batch,0
9V3J,1,acetate,Anions,mid,acidic,ambient,batch,0
9V3K,1,acetate,Anions,mid,acidic,ambient,batch,0
9V3L,1,acetate,Anions,mid,acidic,ambient,batch,0
9V3M,1,acetate,Anions,mid,acidic,ambient,batch,0
9V3N,1,acetate,Anions,mid,acidic,ambient,batch,0
9V3O,1,acetate,Anions,mid,acidic,ambient,batch,0
9V3P,1,acetate,Anions,mid,acidic,ambient,batch,0
9V3Q,1,acetate,Anions,mid,acidic,ambient,batch,0
9V3R,1,acetate,Anions,mid,acidic,ambient,batch,0
9WKS,1,acetate,Anions,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
9XUA,1,acetate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
1AT6,1,ammonium,Metal/cations,high,mildly basic,cold,unspecified/other,0
1DQJ,1,ammonium,Metal/cations,missing,acidic,ambient,vapor diffusion - hanging drop,0
1EL1,1,ammonium,Metal/cations,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1GD6,1,ammonium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
1IP3,1,ammonium,Metal/cations,missing,neutral,cold,vapor diffusion - hanging drop,0
1JEF,1,ammonium,Metal/cations,very high,acidic,missing,unspecified/other,0
1JSE,1,ammonium,Metal/cations,very high,acidic,missing,unspecified/other,0
1JSF,1,ammonium,Metal/cations,very high,acidic,missing,vapor diffusion - unspecified,0
1LJN,1,ammonium,Metal/cations,missing,acidic,ambient,vapor diffusion - unspecified,0
1LOZ,1,ammonium,Metal/cations,mid,acidic,missing,vapor diffusion - unspecified,0
1LYY,1,ammonium,Metal/cations,mid,acidic,missing,unspecified/other,0
1NBY,1,ammonium,Metal/cations,missing,acidic,missing,vapor diffusion - hanging drop,0
1NBZ,1,ammonium,Metal/cations,missing,acidic,missing,vapor diffusion - hanging drop,0
1OYU,1,ammonium,Metal/cations,trace-low,mildly acidic,ambient,vapor diffusion - hanging drop,0
1QQY,1,ammonium,Metal/cations,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1REM,1,ammonium,Metal/cations,very high,acidic,missing,unspecified/other,0
1RJC,1,ammonium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
1T97,1,ammonium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
1UAC,1,ammonium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
1ZV5,1,ammonium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
1ZVH,1,ammonium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
2B7X,1,ammonium,Metal/cations,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
2DQA,1,ammonium,Metal/cations,high,acidic,ambient,vapor diffusion - sitting drop,0
2DQF,1,ammonium,Metal/cations,missing,acidic,ambient,vapor diffusion - sitting drop,0
2FBD,1,ammonium,Metal/cations,high,mildly basic,ambient,vapor diffusion - sitting drop,0
2H5Z,1,ammonium,Metal/cations,high,mildly basic,ambient,vapor diffusion - sitting drop,0
2HUK,1,ammonium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
2HUL,1,ammonium,Metal/cations,very high,neutral,ambient,vapor diffusion - hanging drop,0
2I26,1,ammonium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
2WAG,1,ammonium,Metal/cations,very high,missing,missing,missing,0
2Z2E,1,ammonium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
3A1M,1,ammonium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3CB7,1,ammonium,Metal/cations,mid,acidic,ambient,vapor diffusion - sitting drop,0
3D3D,1,ammonium,Metal/cations,mid,acidic,ambient,microdialysis,0
3D9A,1,ammonium,Metal/cations,mid,neutral,ambient,vapor diffusion - sitting drop,0
3G3A,1,ammonium,Metal/cations,high,mildly acidic,ambient,evaporation,0
3GUI,1,ammonium,Metal/cations,mid,mildly basic,cold,vapor diffusion - sitting drop,0
3GXK,1,ammonium,Metal/cations,missing,missing,missing,missing,0
3GXR,1,ammonium,Metal/cations,missing,missing,missing,missing,0
3JR6,1,ammonium,Metal/cations,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3MGW,1,ammonium,Metal/cations,missing,missing,ambient,vapor diffusion - hanging drop,0
3PBL,1,ammonium,Metal/cations,mid,mildly basic,ambient,lipidic cubic phase,0
3RUN,1,ammonium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
3RZE,1,ammonium,Metal/cations,mid,missing,missing,missing,0
3SB6,1,ammonium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
3SBA,1,ammonium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
3UON,1,ammonium,Metal/cations,mid,mildly basic,ambient,lipidic cubic phase,0
3W6B,1,ammonium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
4DAJ,1,ammonium,Metal/cations,high,mildly basic,ambient,lipidic cubic phase,0
4G9S,1,ammonium,Metal/cations,very high,missing,missing,missing,0
4GBR,1,ammonium,Metal/cations,mid,missing,missing,missing,0
4LDE,1,ammonium,Metal/cations,mid,missing,missing,missing,0
4LDL,1,ammonium,Metal/cations,mid,missing,missing,missing,0
4LDO,1,ammonium,Metal/cations,mid,missing,missing,missing,0
4M6D,1,ammonium,Metal/cations,mid,neutral,ambient,vapor diffusion - sitting drop,0
4N1C,1,ammonium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
4OO9,1,ammonium,Metal/cations,mid,missing,missing,missing,0
4PHU,2,ammonium,Metal/cations,missing,neutral,ambient,lipidic cubic phase,0
4PLA,1,ammonium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
4PS6,1,ammonium,Metal/cations,mid,acidic,cold,vapor diffusion - sitting drop,0
4S0W,1,ammonium,Metal/cations,high,mildly basic,ambient,batch,0
4U15,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
4U16,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
4XSJ,1,ammonium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
4XYY,1,ammonium,Metal/cations,very high,missing,missing,missing,0
5AYU,1,ammonium,Metal/cations,very high,basic,ambient,vapor diffusion - hanging drop,0
5BZ6,1,ammonium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
5K2K,1,ammonium,Metal/cations,high,missing,missing,missing,0
5K2N,1,ammonium,Metal/cations,high,missing,missing,missing,0
5K2P,1,ammonium,Metal/cations,high,missing,missing,missing,0
5K2Q,1,ammonium,Metal/cations,high,missing,missing,missing,0
5K2R,1,ammonium,Metal/cations,very high,basic,ambient,vapor diffusion - sitting drop,0
5K2S,1,ammonium,Metal/cations,high,missing,ambient,vapor diffusion - sitting drop,0
5KW2,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
5LVK,1,ammonium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
5NDD,1,ammonium,Metal/cations,mid,missing,missing,missing,0
5NDZ,1,ammonium,Metal/cations,mid,missing,missing,missing,0
5OP1,1,ammonium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - unspecified,0
5V92,1,ammonium,Metal/cations,very high,missing,missing,missing,0
5V94,1,ammonium,Metal/cations,mid,basic,ambient,evaporation,0
5VAS,1,ammonium,Metal/cations,very high,missing,missing,missing,0
6A10,1,ammonium,Metal/cations,high,mildly acidic,ambient,vapor diffusion - hanging drop,0
6F9Z,1,ammonium,Metal/cations,trace-low,acidic,ambient,vapor diffusion - hanging drop,0
6FA0,1,ammonium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6OL9,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
6PBB,1,ammonium,Metal/cations,mid,neutral,ambient,vapor diffusion - sitting drop,0
6PRZ,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
6PS0,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
6PS1,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
6PS2,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
6PS3,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
6PS4,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
6PS5,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
6PS6,1,ammonium,Metal/cations,mid,missing,ambient,lipidic cubic phase,0
6Q88,1,ammonium,Metal/cations,mid,acidic,ambient,batch,0
6Q8T,1,ammonium,Metal/cations,mid,acidic,ambient,batch,0
6XOL,1,ammonium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
6XOM,1,ammonium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6XON,1,ammonium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6XOO,1,ammonium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6XOP,1,ammonium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
6XOQ,1,ammonium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
7AP7,1,ammonium,Metal/cations,high,missing,missing,missing,0
7LLP,1,ammonium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
7LN8,1,ammonium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
7LN9,1,ammonium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
7LOQ,1,ammonium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
7LOR,1,ammonium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
7LP6,1,ammonium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
7LPL,1,ammonium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
7LPM,1,ammonium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,0
7Q04,1,ammonium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
7Q05,1,ammonium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
7Q06,1,ammonium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
9HC2,1,ammonium,Metal/cations,high,acidic,ambient,vapor diffusion - hanging drop,0
1LZ9,1,bromide,Anions,high,acidic,missing,unspecified/other,1
1C7P,1,cadmium,Metal/cations,missing,acidic,cold,vapor diffusion - hanging drop,0
1IOC,1,cadmium,Metal/cations,missing,acidic,cold,vapor diffusion - hanging drop,0
1EL1,1,calcium,Metal/cations,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
1I1Z,1,calcium,Metal/cations,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
1I20,1,calcium,Metal/cations,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
1I22,1,calcium,Metal/cations,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
1P2C,1,calcium,Metal/cations,missing,acidic,ambient,vapor diffusion - unspecified,0
3GUK,1,calcium,Metal/cations,mid,neutral,cold,vapor diffusion - hanging drop,1
3GUL,1,calcium,Metal/cations,mid,neutral,cold,vapor diffusion - sitting drop,1
3GUM,1,calcium,Metal/cations,mid,neutral,cold,vapor diffusion - sitting drop,1
3GUN,1,calcium,Metal/cations,mid,neutral,cold,vapor diffusion - sitting drop,1
3GUO,1,calcium,Metal/cations,mid,neutral,cold,vapor diffusion - sitting drop,1
3GUP,1,calcium,Metal/cations,mid,neutral,cold,vapor diffusion - sitting drop,0
3W6C,1,calcium,Metal/cations,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3W6D,1,calcium,Metal/cations,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3W6E,1,calcium,Metal/cations,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4EPI,1,calcium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4EXM,1,calcium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4JIW,1,calcium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
4JJ2,1,calcium,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
8BQR,1,calcium,Metal/cations,high,basic,ambient,vapor diffusion - hanging drop,1
4NG1,1,cesium,Metal/cations,very high,missing,missing,missing,1
4NG8,1,cesium,Metal/cations,very high,missing,missing,missing,1
7BMS,1,cesium,Metal/cations,very high,acidic,ambient,vapor diffusion - hanging drop,1
7VGO,1,cesium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
7VGP,1,cesium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
