pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
4WWY,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,1
4WXV,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,1
4Y0Y,1,sulfate,Anions,very high,missing,ambient,vapor diffusion - unspecified,1
4Y0Z,1,sulfate,Anions,very high,missing,ambient,vapor diffusion - unspecified,1
4Y10,1,sulfate,Anions,very high,missing,ambient,vapor diffusion - unspecified,1
4Y11,1,sulfate,Anions,very high,missing,ambient,vapor diffusion - unspecified,1
4YTA,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - unspecified,1
5C67,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
5DK1,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
5F6M,1,sulfate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
5JB4,1,sulfate,Anions,missing,basic,ambient,vapor diffusion - hanging drop,1
5JB5,1,sulfate,Anions,missing,basic,ambient,vapor diffusion - hanging drop,1
5JB6,1,sulfate,Anions,missing,basic,ambient,vapor diffusion - hanging drop,1
5JB7,1,sulfate,Anions,missing,basic,ambient,vapor diffusion - hanging drop,1
5KWM,1,sulfate,Anions,very high,mildly basic,warm,vapor diffusion - sitting drop,0
5MN1,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNA,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNB,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNC,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNE,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,1
5MNF,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNG,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNH,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNK,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNL,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNM,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNN,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNO,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNP,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MNQ,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - sitting drop,1
5MNX,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNY,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MNZ,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MO0,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MO1,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,0
5MO2,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MON,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MOO,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MOP,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MOQ,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MOR,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5MOS,1,sulfate,Anions,mid,mildly basic,cold,vapor diffusion - sitting drop,1
5T3H,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,1
5TP0,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,1
5WVX,1,sulfate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
5XX2,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
5XX3,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
5XX4,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
5XX5,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
5XX6,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
5XX7,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
5XX8,1,sulfate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,1
5YCZ,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - hanging drop,0
6BX8,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
6D3Y,1,sulfate,Anions,mid,mildly acidic,ambient,vapor diffusion - hanging drop,1
6D40,1,sulfate,Anions,mid,mildly acidic,ambient,vapor diffusion - hanging drop,1
6DWF,1,sulfate,Anions,very high,missing,ambient,vapor diffusion - hanging drop,0
6DWH,1,sulfate,Anions,high,missing,ambient,vapor diffusion - hanging drop,0
6DWR,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,1
6E5M,1,sulfate,Anions,high,basic,ambient,vapor diffusion - sitting drop,1
6EAT,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
6EAU,1,sulfate,Anions,very high,mildly basic,ambient,vapor diffusion - sitting drop,1
6EAW,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
6FID,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
6JBP,1,sulfate,Anions,very high,basic,ambient,vapor diffusion - hanging drop,0
6MRQ,1,sulfate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,1
6O1F,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
6O21,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
6QIH,1,sulfate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
6SWV,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,1
6XYG,1,sulfate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
6XYK,1,sulfate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,1
6YZA,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - sitting drop,1
6YZC,1,sulfate,Anions,missing,neutral,ambient,vapor diffusion - sitting drop,0
7AYS,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,1
7JR1,1,sulfate,Anions,very high,acidic,ambient,vapor diffusion - hanging drop,1
7JR2,1,sulfate,Anions,very high,missing,ambient,vapor diffusion - hanging drop,1
7JWX,1,sulfate,Anions,very high,missing,missing,missing,1
7PH1,1,sulfate,Anions,very high,missing,ambient,vapor diffusion - sitting drop,1
7Q0X,1,sulfate,Anions,mid,missing,ambient,vapor diffusion - unspecified,1
7QIQ,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - sitting drop,1
7QIR,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - sitting drop,1
7QIS,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - sitting drop,1
7QIT,1,sulfate,Anions,high,neutral,ambient,vapor diffusion - sitting drop,1
7VO7,1,sulfate,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
8UO7,1,sulfate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,1
8UTL,1,sulfate,Anions,mid,mildly acidic,ambient,vapor diffusion - hanging drop,1
8VAD,1,sulfate,Anions,mid,missing,ambient,vapor diffusion - unspecified,1
8WK1,1,sulfate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
9BOK,1,sulfate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
9BOM,1,sulfate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
9BOT,1,sulfate,Anions,very high,mildly acidic,ambient,vapor diffusion - hanging drop,1
9PNO,1,sulfate,Anions,low-mid,missing,ambient,vapor diffusion - sitting drop,0
1C1N,1,zinc,Metal/cations,high,acidic,missing,vapor diffusion - unspecified,1
1C2M,1,zinc,Metal/cations,high,acidic,missing,vapor diffusion - unspecified,1
1LU0,1,zinc,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,1
1Z7K,1,zinc,Metal/cations,low-mid,acidic,ambient,vapor diffusion - hanging drop,0
1AMH,1,citrate,Anions,low-mid,mildly acidic,cold,unspecified/other,0
1C2A,1,citrate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1C5R,1,citrate,Anions,missing,mildly acidic,missing,unspecified/other,1
1EZX,1,citrate,Anions,missing,mildly basic,cold,vapor diffusion - hanging drop,0
1FN8,1,citrate,Anions,missing,missing,missing,missing,0
1FY4,1,citrate,Anions,missing,missing,missing,missing,0
1FY5,1,citrate,Anions,missing,missing,missing,missing,0
1GDN,1,citrate,Anions,missing,missing,missing,missing,0
1GDQ,1,citrate,Anions,missing,missing,missing,missing,0
1GDU,1,citrate,Anions,missing,missing,missing,missing,0
1O2H,1,citrate,Anions,missing,missing,missing,missing,0
1O2L,1,citrate,Anions,missing,missing,missing,missing,0
1O2O,1,citrate,Anions,missing,missing,missing,missing,0
1O2S,1,citrate,Anions,missing,missing,missing,missing,0
1O2U,1,citrate,Anions,missing,missing,missing,missing,0
1O2Y,1,citrate,Anions,missing,missing,missing,missing,0
1O2Z,1,citrate,Anions,missing,missing,missing,missing,0
1O31,1,citrate,Anions,missing,missing,missing,missing,0
1O32,1,citrate,Anions,missing,missing,missing,missing,0
1O37,1,citrate,Anions,missing,missing,missing,missing,0
1O39,1,citrate,Anions,missing,missing,missing,missing,0
1O3H,1,citrate,Anions,missing,missing,missing,missing,0
1O3I,1,citrate,Anions,missing,missing,missing,missing,0
1O3J,1,citrate,Anions,missing,missing,missing,missing,0
1O3O,1,citrate,Anions,missing,missing,missing,missing,0
1PPZ,1,citrate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,0
1PQ5,1,citrate,Anions,missing,missing,missing,missing,0
1PQ7,1,citrate,Anions,missing,missing,missing,missing,0
1PQ8,1,citrate,Anions,missing,missing,missing,missing,1
1PQA,1,citrate,Anions,missing,missing,missing,missing,0
1TX6,1,citrate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1XVM,1,citrate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,0
1XVO,1,citrate,Anions,missing,acidic,ambient,vapor diffusion - sitting drop,0
2PLX,1,citrate,Anions,very high,missing,missing,missing,1
2R33,1,citrate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
2VU8,1,citrate,Anions,mid,acidic,missing,unspecified/other,0
3D65,1,citrate,Anions,high,missing,missing,missing,0
4BNR,1,citrate,Anions,mid,mildly acidic,ambient,unspecified/other,0
4DOQ,1,citrate,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
4U30,1,citrate,Anions,high,missing,missing,missing,0
4U32,1,citrate,Anions,mid,mildly acidic,ambient,vapor diffusion - unspecified,0
5T3H,1,citrate,Anions,mid,neutral,ambient,vapor diffusion - hanging drop,0
5WVX,1,citrate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,1
6D3X,1,citrate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
6DWF,1,citrate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
6DWH,1,citrate,Anions,high,missing,ambient,vapor diffusion - hanging drop,0
7NAM,1,malate,Anions,mid,missing,cold,vapor diffusion - sitting drop,0
1BZX,1,tartrate,Anions,high,missing,missing,missing,0
1VBW,1,tartrate,Anions,missing,missing,missing,missing,0
1AMH,1,peg,PEG/polymer,missing,mildly acidic,cold,unspecified/other,0
1AQ7,1,peg,PEG/polymer,mid,basic,missing,unspecified/other,0
1C2A,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1C9P,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
1EZS,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1EZU,1,peg,PEG/polymer,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
1EZX,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - hanging drop,0
1F5R,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1FXY,1,peg,PEG/polymer,missing,mildly basic,missing,unspecified/other,0
1FY8,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
1G6X,1,peg,PEG/polymer,very high,mildly basic,ambient,vapor diffusion - hanging drop,0
1H4W,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1K6U,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1K9O,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1LDT,1,peg,PEG/polymer,missing,mildly basic,missing,unspecified/other,0
1LU0,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1MTV,1,peg,PEG/polymer,missing,neutral,missing,unspecified/other,0
1MTW,1,peg,PEG/polymer,missing,mildly basic,missing,unspecified/other,0
1QLQ,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1TX6,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1V2W,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1Y59,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1Y5A,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1Y5B,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1Y5U,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
2BY5,1,peg,PEG/polymer,missing,missing,missing,unspecified/other,0
2BY6,1,peg,PEG/polymer,missing,missing,missing,unspecified/other,0
2BY7,1,peg,PEG/polymer,missing,missing,missing,unspecified/other,0
2BY8,1,peg,PEG/polymer,missing,missing,missing,unspecified/other,0
2BY9,1,peg,PEG/polymer,missing,missing,missing,unspecified/other,0
2BYA,1,peg,PEG/polymer,missing,missing,missing,unspecified/other,0
2F3C,1,peg,PEG/polymer,missing,basic,warm,vapor diffusion - sitting drop,0
2F91,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
2G5N,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
2G5V,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
2G81,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
2G8T,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
2IJO,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
2J9N,1,peg,PEG/polymer,very high,neutral,ambient,vapor diffusion - sitting drop,0
2O9Q,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
2OXS,1,peg,PEG/polymer,missing,mildly acidic,warm,vapor diffusion - sitting drop,0
2VU8,1,peg,PEG/polymer,mid,acidic,missing,unspecified/other,0
2XTT,1,peg,PEG/polymer,trace-low,acidic,missing,unspecified/other,0
2ZDK,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
3A7T,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A7V,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A7W,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A7X,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A7Y,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A7Z,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A80,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A81,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A82,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A83,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A84,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A85,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A86,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A87,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A88,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A89,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A8A,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A8B,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A8C,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3A8D,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3ATI,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3ATK,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3ATL,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3ATM,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3E8L,1,peg,PEG/polymer,mid,neutral,ambient,evaporation,0
3FP6,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3FP7,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3FP8,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3IIR,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
3ITI,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
3M7Q,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
3NK8,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3P8F,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3PLB,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3PLK,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
3PLP,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3PM3,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3PMJ,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
3QK1,1,peg,PEG/polymer,mid,neutral,ambient,vapor diffusion - hanging drop,0
3RDY,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
3RDZ,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3RU4,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
3RXA,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXB,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXC,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXD,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXE,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXF,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXG,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXH,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXI,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXJ,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXK,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXL,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXM,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXO,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXP,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXQ,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXR,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXS,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXT,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3RXV,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - sitting drop,0
3TGI,1,peg,PEG/polymer,mid,basic,missing,unspecified/other,0
3TGJ,1,peg,PEG/polymer,mid,basic,missing,unspecified/other,0
3U1J,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
4AB8,1,peg,PEG/polymer,missing,mildly acidic,missing,unspecified/other,0
4AB9,1,peg,PEG/polymer,missing,mildly acidic,missing,unspecified/other,0
4ABA,1,peg,PEG/polymer,missing,mildly acidic,missing,unspecified/other,0
4ABB,1,peg,PEG/polymer,missing,mildly acidic,missing,unspecified/other,0
4ABD,1,peg,PEG/polymer,missing,mildly acidic,missing,unspecified/other,0
4ABE,1,peg,PEG/polymer,missing,mildly acidic,missing,unspecified/other,0
4ABF,1,peg,PEG/polymer,missing,mildly acidic,missing,unspecified/other,0
4ABG,1,peg,PEG/polymer,missing,mildly acidic,missing,unspecified/other,0
4ABH,1,peg,PEG/polymer,missing,mildly acidic,missing,unspecified/other,0
4AN6,1,peg,PEG/polymer,mid,neutral,missing,unspecified/other,0
4AOQ,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
4AOR,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
4B1T,1,peg,PEG/polymer,missing,missing,cold,unspecified/other,0
4B2A,1,peg,PEG/polymer,missing,missing,cold,unspecified/other,0
4B2B,1,peg,PEG/polymer,missing,missing,cold,unspecified/other,0
4B2C,1,peg,PEG/polymer,missing,missing,cold,unspecified/other,0
4BNR,1,peg,PEG/polymer,missing,mildly acidic,ambient,unspecified/other,0
4I8G,1,peg,PEG/polymer,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8H,1,peg,PEG/polymer,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8J,1,peg,PEG/polymer,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8K,1,peg,PEG/polymer,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4I8L,1,peg,PEG/polymer,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4K1E,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
4K8Y,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
4KEL,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
4KTS,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
4KTU,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
4MTB,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
4NCY,1,peg,PEG/polymer,mid,neutral,cold,unspecified/other,0
4P0D,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4TPY,1,peg,PEG/polymer,low-mid,neutral,ambient,vapor diffusion - unspecified,0
4TTK,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
4U2W,1,peg,PEG/polymer,mid,acidic,ambient,vapor diffusion - unspecified,0
4U32,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - unspecified,0
4WWY,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4WXV,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4XOJ,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
5C67,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
5F6M,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
5JB4,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
5JB5,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
5JB6,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
5JB7,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
5MN1,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNA,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNB,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNC,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNE,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
5MNF,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNG,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNH,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNK,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNL,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNM,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNN,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNO,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNP,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNX,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNY,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MNZ,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MO0,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MO1,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MO2,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MON,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MOO,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MOP,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MOQ,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MOR,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5MOS,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
5TP0,1,peg,PEG/polymer,high,mildly basic,ambient,vapor diffusion - hanging drop,0
6AVL,1,peg,PEG/polymer,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
6B6O,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6B6P,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6B6Q,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6B6R,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
