group_id,species_group_id,pdb_id,crystal_id,protein,species_name,species_major_class,species_minor_class,species_role_class,is_ion_like,is_anion,is_cation,is_metal_cation,is_monovalent_cation,is_divalent_cation,is_screen_relevant_anion,is_buffer_like,is_solvent_like,is_polymeric_precipitant,is_polyol_like,is_ionic_liquid_or_des,condition_segment_count,has_numeric_concentration,concentration_value_count,concentration_numeric_min,concentration_numeric_max,concentration_numeric_mean,concentration_unit_primary,concentration_unit_family,molar_equivalent_min,molar_equivalent_max,molar_equivalent_mean,concentration_bin,method_family,p_h,temp_k,observed_in_structure,observed_in_structure_label,explicit_entity_present_label,retained_multicopy_label,explicit_entity_count,explicit_compound_count,solvent_content_percent,solvent_content_regime,matthews_density,resolution_high_a,resolution_regime,space_group_hm
lysozyme|6PLA|1,lysozyme|6PLA|1|chloride,6PLA,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.8,0.8,0.8,M,molar,0.8,0.8,0.8,high,vapor diffusion - hanging drop,,297.0,no,0,0,0,0,0,36.1,compact,1.92,1.25,high,P 43 21 2
lysozyme|6PLB|1,lysozyme|6PLB|1|chloride,6PLB,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.8,0.8,0.8,M,molar,0.8,0.8,0.8,high,vapor diffusion - hanging drop,,297.0,no,0,0,0,0,0,39.26,compact,2.03,1.3,high,P 43 21 2
lysozyme|6QXW|1,lysozyme|6QXW|1|chloride,6QXW,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.75,0.75,0.75,M,molar,0.75,0.75,0.75,high,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,1,41.84,intermediate,2.11,1.7,high,P 43 21 2
lysozyme|6QXX|1,lysozyme|6QXX|1|chloride,6QXX,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.75,0.75,0.75,M,molar,0.75,0.75,0.75,high,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,1,41.84,intermediate,2.11,1.7,high,P 43 21 2
lysozyme|6QXY|1,lysozyme|6QXY|1|chloride,6QXY,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.75,0.75,0.75,M,molar,0.75,0.75,0.75,high,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,1,41.84,intermediate,2.11,1.7,high,P 43 21 2
lysozyme|6QY0|1,lysozyme|6QY0|1|chloride,6QY0,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.75,0.75,0.75,M,molar,0.75,0.75,0.75,high,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,1,41.84,intermediate,2.11,1.7,high,P 43 21 2
lysozyme|6QY1|1,lysozyme|6QY1|1|chloride,6QY1,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.75,0.75,0.75,M,molar,0.75,0.75,0.75,high,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,1,41.84,intermediate,2.11,1.7,high,P 43 21 2
lysozyme|6QY2|1,lysozyme|6QY2|1|chloride,6QY2,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.75,0.75,0.75,M,molar,0.75,0.75,0.75,high,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,1,41.84,intermediate,2.11,1.7,high,P 43 21 2
lysozyme|6QY4|1,lysozyme|6QY4|1|chloride,6QY4,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.75,0.75,0.75,M,molar,0.75,0.75,0.75,high,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,1,41.84,intermediate,2.11,1.84,medium,P 43 21 2
lysozyme|6QY5|1,lysozyme|6QY5|1|chloride,6QY5,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.75,0.75,0.75,M,molar,0.75,0.75,0.75,high,vapor diffusion - sitting drop,3.5,277.0,yes,1,1,0,1,1,41.84,intermediate,2.11,1.84,medium,P 43 21 2
lysozyme|6S7N|1,lysozyme|6S7N|1|chloride,6S7N,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,5.5,298.0,no,0,0,0,0,0,26.21,compact,1.67,1.2,high,P 21 21 21
lysozyme|6SYC|1,lysozyme|6SYC|1|chloride,6SYC,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,2,1,2,0.3,0.3,0.3,M,molar,0.3,0.3,0.3,mid,vapor diffusion - hanging drop,6.5,298.0,yes,1,1,0,1,1,41.92,intermediate,2.12,1.38,high,P 21 21 21
lysozyme|6SYD|1,lysozyme|6SYD|1|chloride,6SYD,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0.3,0.3,0.3,M,molar,0.3,0.3,0.3,mid,vapor diffusion - hanging drop,4.5,298.0,no,0,0,0,0,0,38.71,compact,2.01,1.1,high,P 43 21 2
lysozyme|6SYE|1,lysozyme|6SYE|1|chloride,6SYE,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,2,1,3,0.1,0.3,0.2333333333333333,M,molar,0.1,0.3,0.2333333333333333,mid,vapor diffusion - hanging drop,7.0,298.0,yes,1,1,0,1,1,40.96,intermediate,2.08,0.97,high,P 21 21 21
lysozyme|6T6C|1,lysozyme|6T6C|1|chloride,6T6C,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,3.0,3.0,3.0,M,molar,3.0,3.0,3.0,very_high,vapor diffusion - hanging drop,3.5,293.0,yes,1,1,0,1,1,46.77,intermediate,2.31,1.25,high,P 21 21 21
lysozyme|6WGO|1,lysozyme|6WGO|1|chloride,6WGO,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0.1,0.8,0.45,M,molar,0.1,0.8,0.45,mid,vapor diffusion - hanging drop,4.7,291.0,no,0,0,0,0,0,39.52,compact,2.03,1.3,high,P 43 21 2
lysozyme|6WRL|1,lysozyme|6WRL|1|chloride,6WRL,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0.1,0.8,0.45,M,molar,0.1,0.8,0.45,mid,vapor diffusion - hanging drop,4.7,291.0,no,0,0,0,0,0,38.93,compact,2.01,1.35,high,P 43 21 2
lysozyme|6WRM|1,lysozyme|6WRM|1|chloride,6WRM,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0.1,0.8,0.45,M,molar,0.1,0.8,0.45,mid,vapor diffusion - hanging drop,4.7,291.0,yes,1,1,0,1,1,39.93,compact,2.05,1.55,high,P 43 21 2
lysozyme|6WX5|1,lysozyme|6WX5|1|chloride,6WX5,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0.1,0.8,0.45,M,molar,0.1,0.8,0.45,mid,vapor diffusion - hanging drop,4.7,291.0,no,0,0,0,0,0,38.91,compact,2.01,1.3,high,P 43 21 2
lysozyme|7B9J|1,lysozyme|7B9J|1|chloride,7B9J,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,,,,missing,missing,,,,missing,vapor diffusion - sitting drop,4.5,293.0,yes,1,1,0,1,1,40.15,intermediate,2.06,2.2,medium,P 43 21 2
lysozyme|7BAZ|1,lysozyme|7BAZ|1|chloride,7BAZ,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,,,,missing,missing,,,,missing,vapor diffusion - sitting drop,4.5,293.0,yes,1,1,0,1,1,38.98,compact,2.02,1.3,high,P 43 21 2
lysozyme|7BB1|1,lysozyme|7BB1|1|chloride,7BB1,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,,,,missing,missing,,,,missing,vapor diffusion - sitting drop,4.5,293.0,yes,1,1,0,1,1,40.15,intermediate,2.06,1.3,high,P 43 21 2
lysozyme|7BMO|1,lysozyme|7BMO|1|chloride,7BMO,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.71,1.71,1.71,M,molar,1.71,1.71,1.71,very_high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,1,37.94,compact,1.98,1.9,medium,P 43 21 2
lysozyme|7BMP|1,lysozyme|7BMP|1|chloride,7BMP,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.71,1.71,1.71,M,molar,1.71,1.71,1.71,very_high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,1,38.64,compact,2.0,1.9,medium,P 43 21 2
lysozyme|7BMQ|1,lysozyme|7BMQ|1|chloride,7BMQ,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.71,1.71,1.71,M,molar,1.71,1.71,1.71,very_high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,1,38.23,compact,1.99,1.79,high,P 43 21 2
lysozyme|7BMR|1,lysozyme|7BMR|1|chloride,7BMR,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.71,1.71,1.71,M,molar,1.71,1.71,1.71,very_high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,1,38.57,compact,2.0,1.78,high,P 43 21 2
lysozyme|7BMS|1,lysozyme|7BMS|1|chloride,7BMS,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.5,1.5,1.5,M,molar,1.5,1.5,1.5,very_high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,1,31.5,compact,1.8,1.75,high,P 43 21 2
lysozyme|7BMT|1,lysozyme|7BMT|1|chloride,7BMT,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.71,1.71,1.71,M,molar,1.71,1.71,1.71,very_high,vapor diffusion - hanging drop,4.5,293.15,yes,1,1,0,1,1,38.67,compact,2.01,1.47,high,P 43 21 2
lysozyme|7DLN|1,lysozyme|7DLN|1|chloride,7DLN,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,microbatch,,293.0,yes,1,1,0,1,1,40.54,intermediate,2.07,2.15,medium,P 43 21 2
lysozyme|7F26|1,lysozyme|7F26|1|chloride,7F26,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,12.0,16.0,14.0,%,percent,,,,nonmolar_numeric,vapor diffusion - sitting drop,,291.0,no,0,0,0,0,0,40.41,intermediate,2.06,1.7,high,P 43 21 2
lysozyme|7JKB|1,lysozyme|7JKB|1|chloride,7JKB,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,M,molar,1.0,1.0,1.0,high,vapor diffusion - sitting drop,,294.0,no,0,0,0,0,0,61.11,open,3.16,2.55,lower,C 2 2 21
lysozyme|7LLP|1,lysozyme|7LLP|1|chloride,7LLP,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,9,0.1,100.0,13.744444444444445,mixed,mixed,0.1,10.0,2.9625,very_high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,36.68,compact,1.94,1.13,high,P 43 21 2
lysozyme|7LN8|1,lysozyme|7LN8|1|chloride,7LN8,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,9,0.1,100.0,13.744444444444445,mixed,mixed,0.1,10.0,2.9625,very_high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,36.73,compact,1.94,1.52,high,P 43 21 2
lysozyme|7LN9|1,lysozyme|7LN9|1|chloride,7LN9,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,9,0.1,100.0,13.744444444444445,mixed,mixed,0.1,10.0,2.9625,very_high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,36.68,compact,1.94,1.13,high,P 43 21 2
lysozyme|7LOQ|1,lysozyme|7LOQ|1|chloride,7LOQ,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,9,0.1,100.0,13.744444444444445,mixed,mixed,0.1,10.0,2.9625,very_high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,36.41,compact,1.93,1.3,high,P 43 21 2
lysozyme|7LOR|1,lysozyme|7LOR|1|chloride,7LOR,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,9,0.1,100.0,13.744444444444445,mixed,mixed,0.1,10.0,2.9625,very_high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,36.73,compact,1.94,1.52,high,P 43 21 2
lysozyme|7LP6|1,lysozyme|7LP6|1|chloride,7LP6,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,9,0.1,100.0,13.744444444444445,mixed,mixed,0.1,10.0,2.9625,very_high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,36.6,compact,1.94,1.13,high,P 43 21 2
lysozyme|7LPL|1,lysozyme|7LPL|1|chloride,7LPL,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,9,0.1,100.0,13.744444444444445,mixed,mixed,0.1,10.0,2.9625,very_high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,36.59,compact,1.94,1.14,high,P 43 21 2
lysozyme|7LPM|1,lysozyme|7LPM|1|chloride,7LPM,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,9,0.1,100.0,13.744444444444445,mixed,mixed,0.1,10.0,2.9625,very_high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,37.11,compact,1.96,1.1,high,P 43 21 2
lysozyme|7S4W|1,lysozyme|7S4W|1|chloride,7S4W,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,18.0,18.0,18.0,%,percent,,,,nonmolar_numeric,batch,,298.0,yes,1,1,0,1,1,40.85,intermediate,2.08,2.1,medium,P 43 21 2
lysozyme|7VGO|1,lysozyme|7VGO|1|chloride,7VGO,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,2,1,2,0.1,8.0,4.05,mixed,mixed,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,4.7,293.0,yes,1,1,0,1,1,38.51,compact,2.0,1.2,high,P 43 21 2
lysozyme|7VGP|1,lysozyme|7VGP|1|chloride,7VGP,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,2,1,2,0.1,8.0,4.05,mixed,mixed,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,4.7,293.0,no,0,0,0,0,0,40.57,intermediate,2.07,1.9,medium,P 1 21 1
lysozyme|8BQM|1,lysozyme|8BQM|1|chloride,8BQM,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.1,1.1,1.1,M,molar,1.1,1.1,1.1,high,vapor diffusion - hanging drop,4.0,293.0,yes,1,1,0,1,1,37.58,compact,1.97,1.17,high,P 43 21 2
lysozyme|8BQP|1,lysozyme|8BQP|1|chloride,8BQP,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,M,molar,1.0,1.0,1.0,high,vapor diffusion - sitting drop,,293.0,yes,1,1,0,1,1,34.8,compact,1.0,1.24,high,P 43 21 2
lysozyme|8BQQ|1,lysozyme|8BQQ|1|chloride,8BQQ,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,M,molar,1.0,1.0,1.0,high,vapor diffusion - sitting drop,,293.0,yes,1,1,0,1,1,35.38,compact,1.0,1.57,high,P 43 21 2
lysozyme|8BQR|1,lysozyme|8BQR|1|chloride,8BQR,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.5,0.5,0.5,M,molar,0.5,0.5,0.5,high,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,36.47,compact,1.0,2.32,medium,P 43 21 2
lysozyme|8BQT|1,lysozyme|8BQT|1|chloride,8BQT,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - sitting drop,4.6,293.0,yes,1,1,0,1,1,33.62,compact,1.0,1.47,high,P 43 21 2
lysozyme|8CL5|1,lysozyme|8CL5|1|chloride,8CL5,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,28.0,28.0,28.0,%,percent,,,,nonmolar_numeric,batch,3.0,295.0,yes,1,1,0,1,1,38.29,compact,1.99,1.31,high,P 43 21 2
lysozyme|8CL6|1,lysozyme|8CL6|1|chloride,8CL6,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,28.0,28.0,28.0,%,percent,,,,nonmolar_numeric,batch,3.0,295.0,yes,1,1,0,1,1,38.34,compact,1.99,1.32,high,P 43 21 2
lysozyme|8DCT|1,lysozyme|8DCT|1|chloride,8DCT,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4.0,4.0,4.0,%,percent,,,,nonmolar_numeric,vapor diffusion - hanging drop,4.6,290.0,yes,1,1,0,1,1,40.13,intermediate,2.05,2.0,medium,P 43 21 2
lysozyme|8DCU|1,lysozyme|8DCU|1|chloride,8DCU,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4.0,4.0,4.0,%,percent,,,,nonmolar_numeric,vapor diffusion - hanging drop,4.6,290.0,yes,1,1,0,1,1,41.04,intermediate,2.09,2.0,medium,P 43 21 2
lysozyme|8DCV|1,lysozyme|8DCV|1|chloride,8DCV,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4.0,4.0,4.0,%,percent,,,,nonmolar_numeric,vapor diffusion - hanging drop,4.6,290.0,yes,1,1,0,1,1,39.22,compact,2.02,2.0,medium,P 43 21 2
lysozyme|8DCW|1,lysozyme|8DCW|1|chloride,8DCW,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4.0,4.0,4.0,%,percent,,,,nonmolar_numeric,vapor diffusion - hanging drop,4.6,290.0,yes,1,1,0,1,1,39.52,compact,2.03,2.0,medium,P 43 21 2
lysozyme|8EZO|1,lysozyme|8EZO|1|chloride,8EZO,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,5,0.6,100.0,65.12,mixed,mixed,0.1,0.6,0.26666666666666666,mid,vapor diffusion - hanging drop,4.5,298.0,yes,1,1,0,1,1,35.5,compact,1.91,1.9,medium,P 43 21 2
lysozyme|8EZP|1,lysozyme|8EZP|1|chloride,8EZP,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,5,0.6,100.0,65.12,mixed,mixed,0.1,0.6,0.26666666666666666,mid,vapor diffusion - hanging drop,4.5,298.0,yes,1,1,0,1,1,36.85,compact,1.95,1.9,medium,P 43 21 2
lysozyme|8EZU|1,lysozyme|8EZU|1|chloride,8EZU,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,5,0.6,100.0,65.12,mixed,mixed,0.1,0.6,0.26666666666666666,mid,vapor diffusion - hanging drop,4.5,298.0,yes,1,1,0,1,1,36.39,compact,1.93,1.9,medium,P 43 21 2
lysozyme|8EZX|1,lysozyme|8EZX|1|chloride,8EZX,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,5,0.6,100.0,65.12,mixed,mixed,0.1,0.6,0.26666666666666666,mid,vapor diffusion - hanging drop,4.5,298.0,yes,1,1,0,1,1,37.09,compact,1.96,1.9,medium,P 43 21 2
lysozyme|8F00|1,lysozyme|8F00|1|chloride,8F00,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,5,0.6,100.0,65.12,mixed,mixed,0.1,0.6,0.26666666666666666,mid,vapor diffusion - hanging drop,4.5,298.0,yes,1,1,0,1,1,37.24,compact,1.96,1.2,high,P 43 21 2
lysozyme|8F0B|1,lysozyme|8F0B|1|chloride,8F0B,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,5,0.6,100.0,65.12,mixed,mixed,0.1,0.6,0.26666666666666666,mid,vapor diffusion - hanging drop,4.5,293.0,yes,1,1,0,1,1,34.5,compact,1.92,1.9,medium,P 43 21 2
lysozyme|8OM8|1,lysozyme|8OM8|1|chloride,8OM8,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.1,1.1,1.1,M,molar,1.1,1.1,1.1,high,vapor diffusion - hanging drop,4.0,293.0,yes,1,1,0,1,1,37.47,compact,1.97,1.08,high,P 43 21 2
lysozyme|8OWC|1,lysozyme|8OWC|1|chloride,8OWC,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,650.0,650.0,650.0,mM,molar,0.65,0.65,0.65,high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,28.91,compact,1.73,1.7,high,P 43 21 2
lysozyme|8P2Q|1,lysozyme|8P2Q|1|chloride,8P2Q,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,950.0,950.0,950.0,mM,molar,0.95,0.95,0.95,high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,28.69,compact,1.72,1.69,high,P 43 21 2
lysozyme|8PIW|1,lysozyme|8PIW|1|chloride,8PIW,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,950.0,950.0,950.0,mM,molar,0.95,0.95,0.95,high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,29.56,compact,1.75,1.72,high,P 43 21 2
lysozyme|8POB|1,lysozyme|8POB|1|chloride,8POB,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,950.0,950.0,950.0,mM,molar,0.95,0.95,0.95,high,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,28.99,compact,1.73,1.74,high,P 43 21 2
lysozyme|8W6K|1,lysozyme|8W6K|1|chloride,8W6K,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,evaporation,,293.0,no,0,0,0,0,0,39.07,compact,2.02,1.8,high,P 43 21 2
lysozyme|8Y1R|1,lysozyme|8Y1R|1|chloride,8Y1R,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,evaporation,,293.0,no,0,0,0,0,0,39.17,compact,2.02,2.0,medium,P 43 21 2
lysozyme|8Y9W|1,lysozyme|8Y9W|1|chloride,8Y9W,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,6.0,6.0,6.0,%,percent,,,,nonmolar_numeric,vapor diffusion - sitting drop,4.6,300.0,no,0,0,0,0,0,35.72,compact,1.91,1.9,medium,P 43 21 2
lysozyme|8YA1|1,lysozyme|8YA1|1|chloride,8YA1,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,6.0,6.0,6.0,%,percent,,,,nonmolar_numeric,vapor diffusion - hanging drop,4.6,300.0,no,0,0,0,0,0,37.44,compact,1.97,1.57,high,P 43 21 2
lysozyme|8YA4|1,lysozyme|8YA4|1|chloride,8YA4,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,6.0,6.0,6.0,%,percent,,,,nonmolar_numeric,vapor diffusion - hanging drop,4.6,300.0,no,0,0,0,0,0,39.79,compact,2.04,2.1,medium,P 43 21 2
lysozyme|8YBG|1,lysozyme|8YBG|1|chloride,8YBG,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,batch,,295.0,yes,1,1,0,1,1,40.8,intermediate,2.08,1.55,high,P 43 21 2
lysozyme|8YBH|1,lysozyme|8YBH|1|chloride,8YBH,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,,295.0,yes,1,1,0,1,1,38.39,compact,2.0,1.55,high,P 43 21 2
lysozyme|9C9H|1,lysozyme|9C9H|1|chloride,9C9H,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.8,0.8,0.8,M,molar,0.8,0.8,0.8,high,vapor diffusion - hanging drop,4.7,294.0,no,0,0,0,0,0,40.61,intermediate,2.07,1.25,high,P 43 21 2
lysozyme|9FA5|1,lysozyme|9FA5|1|chloride,9FA5,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,20.0,20.0,20.0,%,percent,,,,nonmolar_numeric,batch,,295.0,yes,1,1,0,1,1,40.82,intermediate,2.08,1.6,high,P 43 21 2
lysozyme|9FMY|1,lysozyme|9FMY|1|chloride,9FMY,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.1,1.1,1.1,M,molar,1.1,1.1,1.1,high,vapor diffusion - hanging drop,4.0,293.0,yes,1,1,0,1,1,38.44,compact,2.0,1.09,high,P 43 21 2
lysozyme|9GI7|1,lysozyme|9GI7|1|chloride,9GI7,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,M,molar,1.0,1.0,1.0,high,vapor diffusion - sitting drop,8.0,293.0,no,0,0,0,0,0,33.37,compact,1.85,1.76,high,P 43 21 2
lysozyme|9GOG|1,lysozyme|9GOG|1|chloride,9GOG,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.1,1.1,1.1,M,molar,1.1,1.1,1.1,high,vapor diffusion - hanging drop,4.0,293.0,yes,1,1,0,1,1,35.18,compact,1.9,1.24,high,P 43 21 2
lysozyme|9GOK|1,lysozyme|9GOK|1|chloride,9GOK,1,lysozyme,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.1,1.1,1.1,M,molar,1.1,1.1,1.1,high,vapor diffusion - hanging drop,,293.0,yes,1,1,0,1,1,34.81,compact,1.89,1.18,high,P 43 21 2
